year,actual,predicted
2019,91.40000000000002,62.06800000000002
2019,190.0,150.16099999999986
2019,160.1,160.12599999999986
2019,0.0,115.67600000000004
2019,171.0,109.04700000000003
2019,0.0,0.0
2019,133.3,32.751999999999995
2019,0.0,9.248
2019,168.1,137.03
2019,0.0,183.99499999999992
2019,0.0,44.618
2019,0.0,18.445
2019,180.80000000000004,192.87800000000007
2019,0.0,2.366
2019,163.0,156.81799999999998
2019,0.0,53.759999999999984
2019,183.80000000000004,130.53199999999998
2019,146.3,71.18899999999998
2019,0.0,9.171
2019,0.0,170.849
2019,0.0,80.62799999999999
2019,154.1,122.32999999999994
2019,151.7,91.29399999999998
2019,154.0,130.98899999999998
2019,198.69999999999996,201.1239999999999
2019,0.0,70.994
2019,0.0,14.485
2019,179.0,100.48200000000001
2019,130.0,87.639
2019,0.0,141.35899999999998
2019,218.19999999999996,194.57899999999995
2019,0.0,163.77999999999997
2019,0.0,33.16
2019,175.69999999999996,112.89699999999993
2019,189.9,181.89799999999997
2019,169.2,132.37300000000008
2019,170.69999999999996,158.49800000000002
2019,134.8,135.52099999999993
2019,221.9,203.66000000000014
2019,202.9,131.57299999999998
2019,123.2,135.03099999999992
2019,194.5,193.8659999999999
2019,164.7,110.63
2019,203.9,193.27899999999988
2019,162.3,137.18499999999995
2019,0.0,204.48999999999992
2019,204.80000000000004,152.58699999999993
2019,0.0,117.08100000000002
2019,173.19999999999996,141.001
2019,204.9,186.63199999999995
2019,0.0,125.65999999999998
2019,180.80000000000004,118.68700000000003
2019,186.5,196.83299999999997
2019,145.0,89.55800000000004
2019,220.6,197.94899999999996
2019,133.7,140.37199999999996
2019,189.4,185.28499999999997
2019,217.30000000000004,191.3749999999999
2019,0.0,105.34100000000004
2019,192.1,199.54699999999997
2019,179.0,103.36599999999994
2019,189.30000000000004,202.33499999999987
2019,204.80000000000004,186.61700000000008
2019,172.80000000000004,176.851
2019,161.7,152.463
2019,152.0,108.90300000000008
2019,168.9,132.04499999999996
2019,171.0,139.168
2019,0.0,145.73300000000006
2019,176.19999999999996,132.24500000000006
2019,0.0,152.66000000000003
2019,198.30000000000004,190.84099999999992
2019,156.7,100.78199999999998
2019,182.5,187.60500000000005
2019,191.30000000000004,161.2679999999999
2019,0.0,133.74699999999996
2019,0.0,137.38
2019,0.0,96.16000000000003
2019,182.0,103.82499999999995
2019,0.0,148.21699999999993
2019,124.2,103.4310000000001
2019,0.0,89.744
2019,0.0,72.807
2019,178.9,169.49
2019,174.4,187.20199999999988
2019,177.5,111.48900000000009
2019,151.4,138.85500000000002
2019,154.8,130.202
2019,202.9,191.93699999999998
2019,198.80000000000004,191.3610000000001
2019,163.5,138.34900000000005
2019,200.4,192.20099999999994
2019,0.0,102.12900000000002
2019,185.69999999999996,90.598
2019,186.19999999999996,183.22500000000002
2019,0.0,79.94500000000001
2019,176.5,123.07700000000004
2019,0.0,130.747
2019,160.5,126.74099999999999
2019,0.0,125.89199999999995
2019,132.2,113.35299999999994
2019,103.0,44.16400000000001
2019,133.0,129.53700000000003
2019,0.0,156.20099999999994
2019,0.0,107.85500000000002
2019,194.6,175.71800000000007
2019,134.1,8.165000000000001
2019,144.2,83.60400000000001
2019,0.0,102.62200000000004
2019,0.0,91.62600000000002
2019,177.30000000000004,95.735
2019,115.0,90.98
2019,0.0,26.612
2019,102.90000000000002,81.85100000000004
2019,0.0,5.02
2019,0.0,122.598
2019,138.2,133.88500000000005
2019,0.0,18.520000000000003
2019,0.0,105.94699999999997
2019,227.30000000000004,113.098
2019,0.0,15.702999999999998
2019,0.0,18.365000000000002
2019,0.0,0.0
2019,185.0,141.252
2019,218.6,109.31799999999996
2019,73.2,72.19999999999997
2019,0.0,144.38099999999994
2019,0.0,35.755
2019,135.4,136.65799999999993
2019,0.0,102.714
2019,130.0,95.43600000000002
2019,0.0,31.29699999999999
2019,0.0,10.527000000000001
2019,160.0,137.97900000000004
2019,152.2,131.00999999999996
2019,113.0,63.702999999999996
2019,0.0,15.038999999999998
2019,0.0,121.072
2019,0.0,98.69699999999999
2019,119.0,67.09200000000001
2019,170.0,157.373
2019,0.0,0.0
2019,0.0,9.804
2019,160.2,117.67000000000002
2019,0.0,59.25699999999997
2019,0.0,54.378
2019,171.80000000000004,29.208999999999996
2019,0.0,7.115
2019,0.0,6.291000000000001
2019,157.0,158.2349999999999
2019,0.0,2.301
2019,0.0,9.948
2019,0.0,0.0
2019,153.6,87.79800000000004
2019,0.0,52.36099999999998
2019,135.0,124.90199999999997
2019,200.30000000000004,204.06200000000004
2019,0.0,0.0
2019,148.5,64.96299999999998
2019,0.0,97.64299999999999
2019,0.0,19.383
2019,0.0,72.49799999999999
2019,121.09999999999998,58.00999999999999
2019,100.5,116.00800000000002
2019,160.0,73.752
2019,210.0,95.32799999999996
2019,146.8,66.25000000000001
2019,180.0,107.02
2019,192.4,94.67400000000002
2019,93.0,63.28300000000003
2019,174.0,40.85899999999999
2019,217.80000000000004,199.28600000000003
2019,0.0,190.87899999999993
2019,196.6,139.65299999999993
2019,133.7,104.73699999999994
2019,208.0,198.96199999999996
2019,165.0,92.71100000000004
2019,150.5,128.74399999999994
2019,172.30000000000004,91.73
2019,0.0,137.524
2019,0.0,30.017000000000003
2019,140.5,51.766999999999996
2019,0.0,0.0
2019,0.0,11.818000000000001
2019,110.0,115.15599999999999
2019,155.0,110.915
2019,202.9,57.136
2019,138.4,152.86299999999991
2019,155.9,135.43999999999994
2019,0.0,1.5
2019,187.0,152.279
2019,0.0,86.02300000000001
2019,0.0,80.37600000000002
2019,219.0,104.66700000000003
2019,0.0,23.533
2019,148.0,112.78899999999997
2019,0.0,4.59
2019,0.0,69.957
2019,0.0,78.92099999999998
2019,197.5,58.76700000000001
2019,145.0,127.69200000000005
2019,178.4,183.726
2019,0.0,5.6579999999999995
2019,145.2,145.12599999999986
2019,176.30000000000004,171.50999999999993
2019,0.0,102.08
2019,152.7,94.37600000000002
2019,151.6,140.60100000000003
2019,0.0,77.50799999999998
2019,150.6,53.75499999999999
2019,0.0,144.013
2019,0.0,67.94999999999997
2019,126.90000000000002,123.16800000000003
2019,0.0,81.96599999999998
2019,138.0,109.72
2019,181.4,167.33100000000002
2019,0.0,54.13499999999999
2019,0.0,34.63900000000002
2019,0.0,162.71199999999988
2019,0.0,71.47799999999998
2019,174.19999999999996,194.00200000000007
2019,170.2,152.33499999999995
2019,174.5,89.95199999999998
2019,172.5,184.91099999999997
2019,154.6,94.14100000000002
2019,165.5,168.7640000000001
2019,163.0,151.773
2019,138.4,69.04599999999999
2019,134.7,132.37499999999994
2019,150.5,118.95000000000002
2019,0.0,132.51299999999998
2019,0.0,72.821
2019,0.0,104.584
2019,194.30000000000004,185.02700000000004
2019,176.0,83.32900000000005
2019,128.6,79.12699999999997
2019,0.0,135.2289999999999
2019,188.30000000000004,193.766
2019,171.4,145.84300000000005
2019,167.2,123.039
2019,146.7,69.484
2019,0.0,37.32399999999999
2019,132.4,120.81200000000001
2019,0.0,33.226000000000006
2019,0.0,7.081000000000001
2019,156.3,77.46700000000001
2019,188.80000000000004,151.046
2019,0.0,129.28199999999993
2019,153.5,80.13200000000002
2019,156.6,147.15899999999993
2019,155.3,140.02900000000002
2019,165.8,110.24099999999997
2019,173.80000000000004,33.990999999999985
2019,169.7,92.40799999999996
2019,187.80000000000004,179.18599999999995
2019,164.3,161.41199999999998
2019,125.0,23.277
2019,166.7,140.59399999999994
2019,0.0,123.13500000000003
2019,0.0,138.232
2019,179.0,123.14500000000004
2019,126.90000000000002,92.252
2019,0.0,93.46099999999998
2019,0.0,12.552
2019,182.30000000000004,179.56799999999998
2019,0.0,111.15700000000002
2019,189.19999999999996,187.726
2019,137.5,14.761
2019,163.0,165.71199999999988
2019,0.0,128.49
2019,179.4,124.08099999999996
2019,150.2,196.761
2019,0.0,0.0
2019,0.0,14.235000000000005
2019,167.4,114.02500000000002
2019,181.1,152.997
2019,133.0,110.27099999999994
2019,155.1,77.374
2019,178.19999999999996,188.30399999999992
2019,163.2,103.07100000000003
2019,0.0,30.52399999999999
2019,174.1,174.49399999999983
2019,154.2,107.94499999999996
2019,174.1,127.88199999999993
2019,0.0,90.87200000000001
2019,148.7,123.13399999999996
2019,140.0,9.322
2019,183.9,158.73699999999988
2019,196.9,174.03799999999993
2019,0.0,53.865999999999985
2019,109.7,131.17900000000006
2019,141.1,84.76800000000001
2019,0.0,35.694
2019,0.0,192.09400000000008
2019,168.0,119.98899999999995
2019,198.19999999999996,199.53400000000016
2019,131.6,78.46199999999996
2019,0.0,102.28500000000003
2019,187.6,87.26800000000001
2019,90.3,55.440999999999974
2019,175.0,137.57000000000008
2019,0.0,125.58100000000012
2019,147.8,105.68899999999998
2019,0.0,69.67599999999997
2019,182.5,131.70899999999995
2019,191.80000000000004,149.14100000000002
2019,0.0,62.64999999999995
2019,133.8,167.26699999999997
2019,151.5,83.36100000000006
2019,162.0,87.85300000000001
2019,159.1,171.89299999999994
2019,135.1,106.68700000000001
2019,0.0,74.66100000000002
2019,0.0,103.53000000000003
2019,156.5,74.15099999999997
2019,186.6,114.97300000000001
2019,0.0,48.888999999999996
2019,0.0,62.612999999999985
2019,0.0,127.73499999999994
2019,0.0,57.027999999999956
2019,179.5,132.489
2019,0.0,2.7
2019,0.0,29.29200000000001
2019,0.0,10.904000000000002
2019,0.0,60.92199999999997
2019,0.0,77.95899999999997
2019,0.0,90.546
2019,0.0,34.323
2019,0.0,85.19499999999996
2019,162.9,134.02599999999995
2019,141.3,113.42099999999996
2019,148.5,78.74799999999999
2019,0.0,1.143
2019,0.0,113.00400000000003
2019,170.6,147.87599999999992
2019,0.0,1.0
2019,0.0,140.32299999999998
2019,157.8,109.68200000000003
2019,146.9,132.20799999999988
2019,148.5,87.28900000000002
2019,172.19999999999996,154.94700000000003
2019,180.6,117.502
2019,188.6,192.16100000000003
2019,173.5,157.50700000000006
2019,179.9,124.514
2019,206.5,185.26899999999995
2019,0.0,70.89399999999996
2019,181.0,176.11499999999995
2019,155.5,106.30600000000004
2019,0.0,117.53199999999998
2019,128.4,84.60799999999999
2019,0.0,113.64299999999999
2019,127.5,130.35099999999997
2019,169.5,100.111
2019,189.1,204.59699999999998
2019,0.0,3.3920000000000003
2019,150.5,160.05200000000005
2019,179.6,142.432
2019,143.0,124.78299999999986
2019,197.19999999999996,191.57299999999995
2019,118.8,83.67600000000004
2019,150.4,190.55799999999996
2019,145.8,102.839
2019,0.0,111.527
2019,156.8,111.27600000000004
2019,148.1,118.891
2019,0.0,7.457999999999999
2019,140.2,128.75499999999994
2019,159.4,96.38699999999999
2019,131.5,89.73899999999998
2019,0.0,21.773999999999997
2019,155.0,55.99199999999999
2019,0.0,78.58100000000003
2019,170.9,172.19199999999975
2019,0.0,73.46
2019,140.7,98.52599999999997
2019,186.19999999999996,172.08399999999997
2019,0.0,44.995999999999995
2019,159.4,131.58899999999997
2019,0.0,50.22099999999998
2019,0.0,73.93799999999999
2019,0.0,1.5
2019,127.3,35.279
2019,0.0,124.20300000000002
2019,0.0,79.09400000000004
2019,177.19999999999996,132.8649999999999
2019,161.9,137.09500000000003
2019,0.0,127.925
2019,178.69999999999996,172.12399999999988
2019,132.5,73.24600000000001
2019,168.8,116.11799999999995
2019,196.0,147.666
2019,0.0,152.82
2019,114.0,27.717
2019,166.3,127.66699999999999
2019,0.0,58.460999999999984
2019,0.0,135.488
2019,119.59999999999998,73.73699999999997
2019,0.0,133.088
2019,0.0,68.43299999999999
2019,139.2,128.83400000000006
2019,0.0,160.92599999999996
2019,165.4,144.83499999999995
2019,0.0,43.88000000000001
2019,0.0,40.254999999999995
2019,0.0,90.40899999999999
2019,0.0,98.28700000000005
2019,145.6,83.969
2019,0.0,156.67699999999996
2019,161.8,90.53199999999997
2019,0.0,125.78599999999989
2019,160.6,126.11400000000002
2019,0.0,75.66600000000001
2019,0.0,0.0
2019,0.0,126.91599999999998
2019,0.0,83.65799999999999
2019,0.0,36.23799999999999
2019,180.6,106.63599999999997
2019,134.0,87.11500000000004
2019,156.8,142.68599999999992
2019,0.0,77.688
2019,137.1,105.37400000000001
2019,126.0,119.86600000000004
2019,173.19999999999996,105.38000000000004
2019,174.0,163.08200000000002
2019,134.8,107.45399999999997
2019,176.69999999999996,131.267
2019,162.1,96.631
2019,172.6,79.479
2019,0.0,64.46400000000003
2019,0.0,12.384
2019,200.4,96.19100000000002
2019,166.8,177.99899999999982
2019,0.0,114.40200000000004
2019,186.80000000000004,184.15599999999998
2019,141.2,110.15099999999997
2019,141.5,107.589
2019,187.19999999999996,131.22500000000002
2019,0.0,40.865
2019,183.80000000000004,189.345
2019,172.19999999999996,190.43399999999997
2019,164.4,127.05600000000003
2019,155.3,66.83100000000002
2019,190.19999999999996,147.26599999999996
2019,186.30000000000004,149.99599999999992
2019,143.5,106.98999999999997
2019,150.0,74.52099999999996
2019,0.0,90.27799999999998
2019,138.1,124.39900000000003
2019,0.0,127.83699999999993
2019,130.0,92.40100000000001
2019,173.80000000000004,108.37700000000002
2019,122.90000000000002,104.28900000000002
2019,145.7,87.999
2019,111.09999999999998,72.70799999999998
2019,0.0,4.542000000000001
2019,198.1,183.33
2019,0.0,20.183000000000003
2019,157.0,185.91299999999993
2019,151.8,117.417
2019,0.0,87.79799999999999
2019,161.0,95.12100000000001
2019,0.0,155.256
2019,154.0,92.632
2019,0.0,70.739
2019,124.5,67.74699999999999
2019,159.0,140.53300000000002
2019,0.0,20.502000000000006
2019,185.6,148.68999999999994
2019,141.2,101.045
2019,0.0,144.2779999999999
2019,152.4,114.59299999999993
2019,163.3,90.48399999999998
2019,178.80000000000004,145.20299999999992
2019,0.0,99.29899999999999
2019,146.5,128.34099999999995
2019,172.0,105.03699999999999
2019,0.0,5.936
2019,138.8,143.09400000000002
2019,0.0,91.06299999999999
2019,0.0,80.76699999999997
2019,160.0,64.71499999999999
2019,169.3,141.514
2019,0.0,1.15
2019,0.0,103.08099999999999
2019,132.6,117.44299999999997
2019,154.6,101.277
2019,158.3,155.72499999999997
2019,156.0,192.29499999999993
2019,147.7,96.024
2019,0.0,52.54999999999998
2019,0.0,68.42199999999998
2019,182.6,98.96699999999997
2019,186.4,185.59399999999997
2019,0.0,78.311
2019,0.0,101.89999999999998
2019,160.4,91.39200000000002
2019,0.0,79.83799999999998
2019,183.6,170.33399999999983
2019,0.0,139.73000000000013
2019,0.0,57.82200000000002
2019,168.8,85.612
2019,0.0,99.69699999999999
2019,121.59999999999998,117.79800000000002
2019,131.9,133.797
2019,157.5,91.51399999999998
2019,146.5,149.53599999999994
2019,0.0,52.24100000000003
2019,141.5,135.76700000000005
2019,152.0,125.54899999999996
2019,0.0,15.332
2019,148.3,93.33599999999996
2019,0.0,0.0
2019,167.4,132.80400000000006
2019,0.0,79.16000000000001
2019,147.9,54.11599999999999
2019,190.80000000000004,167.49800000000002
2019,184.0,197.58500000000004
2019,0.0,73.64199999999994
2019,183.19999999999996,145.21899999999988
2019,0.0,85.65700000000002
2019,0.0,123.316
2019,181.30000000000004,119.215
2019,172.9,139.4689999999999
2019,131.1,151.08000000000004
2019,194.4,183.0159999999999
2019,0.0,23.412000000000003
2019,186.6,201.13599999999994
2019,148.4,118.01800000000007
2019,195.19999999999996,171.65399999999994
2019,0.0,135.94199999999995
2019,152.6,141.94299999999987
2019,148.8,180.20400000000006
2019,0.0,0.0
2019,0.0,22.737
2019,174.30000000000004,168.1499999999999
2019,0.0,36.829999999999984
2019,154.8,106.92400000000002
2019,164.6,100.90300000000003
2019,0.0,99.57099999999998
2019,150.0,117.70599999999995
2019,167.7,103.25499999999997
2019,0.0,124.95099999999998
2019,180.5,114.72499999999992
2019,162.7,159.87400000000002
2019,0.0,105.59099999999994
2019,0.0,27.049000000000007
2019,0.0,103.95200000000003
2019,173.4,111.45300000000005
2019,126.3,103.969
2019,132.5,51.203
2019,0.0,102.30599999999998
2019,0.0,25.305000000000003
2019,0.0,136.76399999999984
2019,136.7,17.384
2019,0.0,62.70499999999999
2019,144.6,96.78699999999999
2019,0.0,1.2
2019,0.0,17.514
2019,0.0,69.40699999999998
2019,0.0,64.758
2019,188.0,144.289
2019,135.9,104.65199999999997
2019,150.2,110.09400000000001
2019,0.0,120.15299999999999
2019,0.0,27.032999999999998
2019,161.7,85.91499999999998
2019,0.0,77.871
2019,0.0,105.09499999999998
2019,0.0,51.772
2019,154.4,145.09200000000007
2019,185.1,165.83900000000003
2019,173.5,141.17900000000006
2019,0.0,55.946000000000005
2019,176.6,104.66000000000003
2019,0.0,131.952
2019,126.7,14.354000000000001
2019,0.0,103.071
2019,0.0,26.131999999999994
2019,172.80000000000004,88.28500000000003
2019,147.4,146.12199999999993
2019,150.3,102.53599999999993
2019,0.0,130.57899999999995
2019,165.5,38.495
2019,0.0,111.17399999999998
2019,0.0,29.358
2019,133.7,147.6629999999999
2019,0.0,57.119
2019,130.1,72.16499999999998
2019,0.0,17.438
2019,185.5,139.49900000000002
2019,0.0,0.0
2019,0.0,51.88899999999999
2019,0.0,20.984999999999996
2019,0.0,110.15199999999997
2019,170.4,108.609
2019,164.0,113.19300000000004
2019,0.0,128.51
2019,132.5,108.043
2019,0.0,33.623999999999995
2019,0.0,114.63499999999998
2019,0.0,61.38299999999998
2019,136.7,76.20599999999996
2019,116.8,98.76299999999999
2019,0.0,44.978999999999985
2019,0.0,100.50899999999997
2019,174.4,102.62400000000005
2019,0.0,125.35400000000006
2019,178.80000000000004,141.66300000000004
2019,0.0,101.18199999999999
2019,0.0,10.504000000000001
2019,0.0,115.01199999999996
2019,0.0,23.556000000000004
2019,0.0,28.598
2019,144.5,139.00699999999992
2019,158.0,77.67000000000002
2019,0.0,26.799999999999997
2019,175.6,93.84300000000002
2019,0.0,142.79600000000008
2019,92.40000000000002,90.90799999999997
2019,0.0,34.19599999999999
2019,0.0,39.108999999999995
2019,160.9,121.94499999999998
2019,174.30000000000004,105.41400000000002
2019,185.5,165.697
2019,188.0,122.61799999999998
2019,0.0,6.232
2019,146.6,130.98999999999995
2019,148.1,150.68600000000004
2019,162.6,117.56499999999994
2019,201.5,88.308
2019,0.0,28.930000000000003
2019,100.0,128.06999999999996
2019,0.0,104.27399999999993
2019,0.0,67.437
2019,157.2,102.88400000000001
2019,100.0,2.451
2019,0.0,123.87200000000006
2019,0.0,8.423
2019,158.0,70.834
2019,0.0,104.53000000000003
2019,174.19999999999996,141.7759999999999
2019,192.5,175.77700000000007
2019,163.0,149.438
2019,136.8,89.03299999999999
2019,0.0,159.24499999999992
2019,151.6,104.59600000000006
2019,0.0,75.87299999999999
2019,0.0,58.565999999999995
2019,164.0,101.07399999999996
2019,0.0,36.051
2019,0.0,18.983
2019,170.4,93.77100000000002
2019,0.0,53.97999999999996
2019,0.0,63.83199999999999
2019,0.0,57.992000000000004
2019,0.0,100.521
2019,0.0,128.10600000000005
2019,145.7,133.6249999999999
2019,172.0,47.969000000000015
2019,0.0,43.79
2019,0.0,48.202
2019,176.19999999999996,114.27300000000005
2019,0.0,97.78999999999998
2019,105.59999999999998,72.64899999999997
2019,179.30000000000004,135.22700000000006
2019,0.0,73.41199999999998
2019,156.3,114.47200000000001
2019,0.0,125.95799999999988
2019,0.0,98.98700000000001
2019,160.0,24.389000000000006
2019,127.40000000000002,132.11400000000003
2019,158.1,131.90499999999997
2019,0.0,87.95600000000002
2019,0.0,6.804000000000001
2019,0.0,30.99
2019,0.0,27.865999999999996
2019,0.0,53.762999999999984
2019,123.5,80.185
2019,0.0,113.04200000000003
2019,0.0,64.69899999999996
2019,150.0,62.27200000000002
2019,210.1,204.61800000000002
2019,154.5,125.05700000000004
2019,160.0,153.27999999999997
2019,0.0,29.383999999999997
2019,0.0,62.699
2019,0.0,68.92200000000001
2019,0.0,81.48300000000003
2019,170.0,108.21600000000001
2019,193.0,129.83499999999998
2019,0.0,53.117999999999974
2019,150.7,79.31199999999997
2019,138.8,113.84999999999997
2019,0.0,91.292
2019,0.0,64.03699999999995
2019,151.8,132.024
2019,0.0,42.632000000000005
2019,184.0,136.38399999999993
2019,84.2,48.51299999999996
2019,195.9,200.66500000000005
2019,0.0,105.08499999999997
2019,143.5,101.76299999999998
2019,0.0,82.39699999999999
2019,178.9,126.37599999999999
2019,175.0,129.64000000000001
2019,157.1,175.89699999999993
2019,192.6,131.73799999999997
2019,183.5,199.62899999999993
2019,198.5,129.06000000000003
2019,166.1,138.36799999999994
2019,197.0,176.53200000000007
2019,0.0,34.88300000000001
2019,188.19999999999996,193.23299999999995
2019,172.19999999999996,50.30699999999999
2019,176.0,157.80600000000007
2019,214.9,212.06800000000004
2019,175.5,113.92399999999994
2019,0.0,126.47599999999997
2019,168.8,120.06899999999997
2019,184.0,129.43600000000004
2019,0.0,106.12499999999994
2019,136.1,16.093
2019,108.3,35.945
2019,0.0,44.86200000000002
2019,195.5,187.0670000000001
2019,164.5,95.25099999999995
2019,0.0,201.35300000000007
2019,0.0,86.01599999999999
2019,155.9,158.386
2019,186.1,206.28400000000016
2019,179.5,143.119
2019,161.2,146.39399999999998
2019,171.5,119.85700000000001
2019,128.8,141.32800000000006
2019,185.80000000000004,153.995
2019,175.5,124.47399999999996
2019,159.3,100.88599999999998
2019,0.0,57.95699999999998
2019,173.80000000000004,147.32399999999996
2019,185.0,148.55299999999986
2019,146.5,101.60799999999999
2019,199.69999999999996,202.14000000000016
2019,174.80000000000004,200.97900000000004
2019,0.0,100.42900000000002
2019,0.0,125.46099999999997
2019,0.0,84.44699999999999
2019,157.2,101.52999999999999
2019,0.0,76.89799999999997
2019,0.0,81.60100000000001
2019,207.19999999999996,86.116
2019,118.3,94.58300000000004
2019,146.0,128.01000000000002
2019,0.0,63.61499999999999
2019,204.19999999999996,203.16300000000007
2019,190.9,194.86700000000008
2019,0.0,51.87299999999996
2019,159.9,154.58299999999994
2019,180.0,115.30800000000006
2019,192.19999999999996,205.7350000000001
2019,0.0,88.57700000000003
2019,175.69999999999996,183.78900000000002
2019,151.0,102.93299999999998
2019,0.0,103.84300000000003
2019,170.5,96.79200000000003
2019,0.0,87.20400000000004
2019,150.4,114.40899999999996
2019,195.4,190.54099999999994
2019,0.0,5.098
2019,191.6,188.176
2019,0.0,57.12299999999995
2019,201.4,189.709
2019,157.6,144.65499999999992
2019,179.0,158.26899999999995
2019,204.6,200.373
2019,129.0,85.68799999999999
2019,96.7,3.804
2019,188.19999999999996,154.97300000000007
2019,96.8,70.29899999999999
2019,176.0,53.63
2019,0.0,149.64100000000008
2019,0.0,54.198999999999984
2019,0.0,68.48499999999997
2019,177.5,157.8379999999999
2019,180.4,205.166
2019,0.0,50.17199999999999
2019,0.0,52.945
2019,0.0,91.98400000000004
2019,151.1,125.44999999999989
2019,93.09999999999998,63.67399999999998
2019,205.80000000000004,201.014
2019,133.2,120.34899999999999
2019,206.5,192.924
2019,209.19999999999996,190.6869999999999
2019,0.0,135.47099999999998
2019,0.0,136.16499999999996
2019,0.0,120.04600000000002
2019,0.0,9.073
2019,202.9,87.47000000000004
2019,0.0,61.46299999999996
2019,123.0,18.066999999999997
2019,0.0,50.832999999999984
2019,0.0,59.066000000000024
2019,0.0,71.89999999999998
2019,194.80000000000004,122.15499999999999
2019,0.0,87.86500000000002
2019,146.0,94.19200000000001
2019,0.0,103.814
2019,0.0,129.147
2019,144.1,108.28899999999997
2019,197.30000000000004,200.85000000000008
2019,144.0,40.435
2019,0.0,53.91800000000001
2019,0.0,12.394
2019,0.0,48.57599999999999
2019,135.5,81.35300000000002
2019,124.7,103.69700000000005
2019,0.0,111.13999999999999
2019,164.9,119.25600000000006
2019,160.0,71.369
2019,201.30000000000004,50.78799999999997
2019,0.0,104.73100000000005
2019,172.5,122.10099999999998
2019,148.8,96.035
2019,160.6,158.37499999999994
2019,152.3,116.88400000000003
2019,179.0,120.30900000000003
2019,0.0,0.0
2019,158.2,153.09900000000005
2019,0.0,119.82200000000003
2019,177.5,159.94800000000004
2019,183.19999999999996,167.612
2019,0.0,66.94399999999999
2019,166.0,96.28599999999997
2019,159.0,118.00800000000001
2019,179.69999999999996,166.2199999999999
2019,0.0,132.241
2019,153.0,142.88199999999998
2019,211.1,198.74799999999988
2019,168.0,144.88499999999993
2019,123.8,184.66099999999992
2019,0.0,84.99199999999998
2019,193.1,198.6480000000001
2019,214.30000000000004,193.44499999999988
2019,191.80000000000004,72.323
2019,141.5,42.43400000000001
2019,196.6,203.38100000000006
2019,0.0,45.915000000000006
2019,0.0,59.016999999999946
2019,0.0,10.936000000000002
2019,0.0,79.96799999999999
2019,0.0,29.041999999999994
2019,0.0,154.702
2019,130.0,39.489000000000004
2019,184.1,93.94699999999995
2019,0.0,104.544
2019,136.1,113.29199999999999
2019,0.0,114.43200000000004
2019,0.0,15.320000000000004
2019,111.09999999999998,104.26399999999992
2019,176.5,139.03000000000003
2019,199.0,196.004
2019,148.8,107.50499999999997
2019,177.0,149.99399999999994
2019,94.90000000000002,1.558
2019,125.0,143.47799999999995
2019,0.0,144.6939999999999
2019,122.7,76.015
2019,205.19999999999996,131.07100000000003
2019,174.9,177.951
2020,149.3,24.421000000000003
2020,0.0,28.096999999999998
2020,198.4,169.97199999999984
2020,0.0,5.442
2020,177.4,106.27200000000006
2020,0.0,7.668000000000001
2020,0.0,102.322
2020,153.2,123.86100000000005
2020,163.2,106.84399999999997
2020,147.5,156.77700000000002
2020,198.4,196.40599999999998
2020,0.0,25.566
2020,197.1,149.66299999999998
2020,202.1,139.952
2020,133.3,111.74500000000003
2020,146.0,166.648
2020,122.59999999999998,30.820999999999994
2020,185.0,203.1130000000001
2020,148.7,123.62000000000003
2020,205.9,190.4069999999998
2020,124.5,1.1540000000000001
2020,0.0,66.7
2020,0.0,2.3
2020,198.80000000000004,133.81400000000005
2020,132.7,24.605999999999995
2020,179.9,130.984
2020,159.9,175.4529999999999
2020,141.1,86.25799999999998
2020,140.0,164.84400000000002
2020,189.19999999999996,186.91099999999997
2020,120.59999999999998,0.0
2020,177.19999999999996,117.57400000000003
2020,147.3,166.72999999999996
2020,201.6,192.25200000000012
2020,151.3,0.0
2020,194.4,194.85900000000004
2020,147.9,45.12299999999996
2020,0.0,5.514000000000001
2020,178.0,196.57900000000006
2020,171.5,115.913
2020,176.19999999999996,122.63899999999994
2020,195.19999999999996,162.93400000000003
2020,188.69999999999996,175.27699999999993
2020,190.9,120.28400000000002
2020,193.19999999999996,195.30400000000006
2020,164.5,79.881
2020,161.3,142.86600000000013
2020,212.69999999999996,156.6999999999999
2020,176.0,162.0509999999999
2020,205.30000000000004,162.9570000000001
2020,205.4,173.86799999999997
2020,162.5,110.08700000000006
2020,164.3,102.836
2020,174.4,140.13899999999995
2020,204.4,198.34199999999993
2020,192.9,145.82
2020,122.0,111.11600000000007
2020,195.69999999999996,162.3320000000001
2020,202.0,194.90200000000002
2020,164.1,114.58000000000007
2020,0.0,56.54
2020,186.30000000000004,160.69799999999995
2020,105.5,30.549
2020,173.6,163.93399999999997
2020,0.0,32.46499999999999
2020,205.19999999999996,197.30999999999997
2020,0.0,62.595000000000006
2020,176.1,157.224
2020,179.80000000000004,101.12800000000003
2020,101.0,67.199
2020,0.0,27.859
2020,102.5,115.64500000000005
2020,0.0,31.77
2020,154.6,118.20699999999997
2020,0.0,38.96300000000001
2020,149.6,85.74700000000001
2020,160.5,115.13900000000004
2020,179.30000000000004,116.4679999999999
2020,193.80000000000004,160.363
2020,155.3,132.17499999999995
2020,195.30000000000004,188.01800000000003
2020,164.9,192.19799999999992
2020,157.4,144.82999999999996
2020,66.3,58.207999999999984
2020,163.5,180.9579999999999
2020,162.6,21.917
2020,171.6,206.43299999999985
2020,146.9,56.33699999999999
2020,161.8,190.1499999999999
2020,79.1,53.134000000000015
2020,190.69999999999996,191.45999999999995
